档,矫焙,前格,累扁,丑啊疙,week,炼荤老磊,俺眉锅龋,咀酒 俺荐,咀酒备盒,檬厘,勘荐,勘厘,勘气,勘捍厘,包何流版,拳规锅龋,拳规喊馒苞荐
傈合,辫力,叠扁,1,23,26,2021-03-10,4,0,夯林,31.2,6,6.9,5.7,13.8,21.8,2,4
傈合,辫力,叠扁,1,23,26,2021-03-10,4,0,夯林,31.2,6,6.9,5.7,13.8,21.8,3,3
傈合,辫力,叠扁,1,23,26,2021-03-10,4,0,夯林,31.2,6,6.9,5.7,13.8,21.8,4,1
傈合,辫力,叠扁,1,23,27,2021-03-17,1,0,夯林,32.4,10,5.6,5.2,12.1,20.18,2,
傈合,辫力,叠扁,1,23,27,2021-03-17,1,0,夯林,32.4,10,5.6,5.2,12.1,20.18,3,4
傈合,辫力,叠扁,1,23,27,2021-03-17,1,0,夯林,32.4,10,5.6,5.2,12.1,20.18,4,1
傈合,辫力,叠扁,1,23,27,2021-03-17,2,0,夯林,39.5,9,9.3,7.9,17.8,21.12,2,
傈合,辫力,叠扁,1,23,27,2021-03-17,2,0,夯林,39.5,9,9.3,7.9,17.8,21.12,3,4
傈合,辫力,叠扁,1,23,27,2021-03-17,2,0,夯林,39.5,9,9.3,7.9,17.8,21.12,4,
傈合,辫力,叠扁,1,23,27,2021-03-17,3,0,夯林,33.5,7,9,7.5,17.8,19.74,2,
傈合,辫力,叠扁,1,23,27,2021-03-17,3,0,夯林,33.5,7,9,7.5,17.8,19.74,3,5
傈合,辫力,叠扁,1,23,27,2021-03-17,3,0,夯林,33.5,7,9,7.5,17.8,19.74,4,3
傈合,辫力,叠扁,1,23,27,2021-03-17,4,0,夯林,28,8,8.4,7,18.4,21.08,2,2
傈合,辫力,叠扁,1,23,27,2021-03-17,4,0,夯林,28,8,8.4,7,18.4,21.08,3,3
傈合,辫力,叠扁,1,23,27,2021-03-17,4,0,夯林,28,8,8.4,7,18.4,21.08,4,2
傈合,辫力,叠扁,1,23,28,2021-03-24,1,0,夯林,35.5,8,10.1,8.2,23.8,19.52,2,
傈合,辫力,叠扁,1,23,28,2021-03-24,1,0,夯林,35.5,8,10.1,8.2,23.8,19.52,3,2
傈合,辫力,叠扁,1,23,28,2021-03-24,1,0,夯林,35.5,8,10.1,8.2,23.8,19.52,4,3
傈合,辫力,叠扁,1,23,28,2021-03-24,2,0,夯林,39.4,10,5.9,4.4,11.9,22.23,2,
傈合,辫力,叠扁,1,23,28,2021-03-24,2,0,夯林,39.4,10,5.9,4.4,11.9,22.23,3,3
傈合,辫力,叠扁,1,23,28,2021-03-24,2,0,夯林,39.4,10,5.9,4.4,11.9,22.23,4,
傈合,辫力,叠扁,1,23,28,2021-03-24,3,0,夯林,36.5,9,8.5,6.5,22.3,19.39,2,
傈合,辫力,叠扁,1,23,28,2021-03-24,3,0,夯林,36.5,9,8.5,6.5,22.3,19.39,3,5
傈合,辫力,叠扁,1,23,28,2021-03-24,3,0,夯林,36.5,9,8.5,6.5,22.3,19.39,4,3
傈合,辫力,叠扁,1,23,28,2021-03-24,4,0,夯林,31.7,9,7.3,6.1,16.9,21.89,2,
傈合,辫力,叠扁,1,23,28,2021-03-24,4,0,夯林,31.7,9,7.3,6.1,16.9,21.89,3,3
傈合,辫力,叠扁,1,23,28,2021-03-24,4,0,夯林,31.7,9,7.3,6.1,16.9,21.89,4,
傈合,辫力,叠扁,1,23,29,2021-03-31,1,0,夯林,37.8,8,8.5,7.1,18.7,19.43,2,
傈合,辫力,叠扁,1,23,29,2021-03-31,1,0,夯林,37.8,8,8.5,7.1,18.7,19.43,3,
傈合,辫力,叠扁,1,23,29,2021-03-31,1,0,夯林,37.8,8,8.5,7.1,18.7,19.43,4,5
傈合,辫力,叠扁,1,23,29,2021-03-31,2,0,夯林,39.4,9,5.9,4.4,11.9,22.23,2,
傈合,辫力,叠扁,1,23,29,2021-03-31,2,0,夯林,39.4,9,5.9,4.4,11.9,22.23,3,1
傈合,辫力,叠扁,1,23,29,2021-03-31,2,0,夯林,39.4,9,5.9,4.4,11.9,22.23,4,
傈合,辫力,叠扁,1,23,29,2021-03-31,3,0,夯林,39,8,9.7,7.3,25,19.78,2,
傈合,辫力,叠扁,1,23,29,2021-03-31,3,0,夯林,39,8,9.7,7.3,25,19.78,3,5
傈合,辫力,叠扁,1,23,29,2021-03-31,3,0,夯林,39,8,9.7,7.3,25,19.78,4,3
傈合,辫力,叠扁,1,23,29,2021-03-31,4,0,夯林,37.9,10,8,7.3,27.3,22.51,2,
傈合,辫力,叠扁,1,23,29,2021-03-31,4,0,夯林,37.9,10,8,7.3,27.3,22.51,3,2
傈合,辫力,叠扁,1,23,29,2021-03-31,4,0,夯林,37.9,10,8,7.3,27.3,22.51,4,
傈合,辫力,叠扁,1,23,30,2021-04-08,1,0,夯林,42.7,7,8.6,7.5,18.9,19.32,3,
傈合,辫力,叠扁,1,23,30,2021-04-08,1,0,夯林,42.7,7,8.6,7.5,18.9,19.32,4,1
傈合,辫力,叠扁,1,23,30,2021-04-08,1,0,夯林,42.7,7,8.6,7.5,18.9,19.32,5,1
傈合,辫力,叠扁,1,23,30,2021-04-08,2,0,夯林,41.2,9,10.9,8.9,24.8,22.63,3,
傈合,辫力,叠扁,1,23,30,2021-04-08,2,0,夯林,41.2,9,10.9,8.9,24.8,22.63,4,1
傈合,辫力,叠扁,1,23,30,2021-04-08,2,0,夯林,41.2,9,10.9,8.9,24.8,22.63,5,
傈合,辫力,叠扁,1,23,30,2021-04-08,3,0,夯林,43,10,8.5,6.1,30.3,19.9,3,
傈合,辫力,叠扁,1,23,30,2021-04-08,3,0,夯林,43,10,8.5,6.1,30.3,19.9,4,1
傈合,辫力,叠扁,1,23,30,2021-04-08,3,0,夯林,43,10,8.5,6.1,30.3,19.9,5,
傈合,辫力,叠扁,1,23,30,2021-04-08,4,0,夯林,40.8,12,5.3,4.6,22,24.53,3,
傈合,辫力,叠扁,1,23,30,2021-04-08,4,0,夯林,40.8,12,5.3,4.6,22,24.53,4,
傈合,辫力,叠扁,1,23,30,2021-04-08,4,0,夯林,40.8,12,5.3,4.6,22,24.53,5,0
傈合,辫力,叠扁,1,23,31,2021-04-14,1,0,夯林,38,8,11.6,8.9,25.1,20.63,3,
傈合,辫力,叠扁,1,23,31,2021-04-14,1,0,夯林,38,8,11.6,8.9,25.1,20.63,4,
傈合,辫力,叠扁,1,23,31,2021-04-14,1,0,夯林,38,8,11.6,8.9,25.1,20.63,5,2
傈合,辫力,叠扁,1,23,31,2021-04-14,1,0,夯林,38,8,11.6,8.9,25.1,20.63,6,0
傈合,辫力,叠扁,1,23,31,2021-04-14,2,0,夯林,42.5,8,10.9,8.9,25.4,20.9,3,
傈合,辫力,叠扁,1,23,31,2021-04-14,2,0,夯林,42.5,8,10.9,8.9,25.4,20.9,4,2
傈合,辫力,叠扁,1,23,31,2021-04-14,2,0,夯林,42.5,8,10.9,8.9,25.4,20.9,5,0
傈合,辫力,叠扁,1,23,31,2021-04-14,2,0,夯林,42.5,8,10.9,8.9,25.4,20.9,6,
傈合,辫力,叠扁,1,23,31,2021-04-14,3,0,夯林,47,10,11.2,8,33.3,20.09,3,
傈合,辫力,叠扁,1,23,31,2021-04-14,3,0,夯林,47,10,11.2,8,33.3,20.09,4,
傈合,辫力,叠扁,1,23,31,2021-04-14,3,0,夯林,47,10,11.2,8,33.3,20.09,5,
傈合,辫力,叠扁,1,23,31,2021-04-14,3,0,夯林,47,10,11.2,8,33.3,20.09,6,
傈合,辫力,叠扁,1,23,31,2021-04-14,4,0,夯林,45,11,8.3,7.7,32.5,24.63,3,
傈合,辫力,叠扁,1,23,31,2021-04-14,4,0,夯林,45,11,8.3,7.7,32.5,24.63,4,
傈合,辫力,叠扁,1,23,31,2021-04-14,4,0,夯林,45,11,8.3,7.7,32.5,24.63,5,0
傈合,辫力,叠扁,1,23,31,2021-04-14,4,0,夯林,45,11,8.3,7.7,32.5,24.63,6,
傈合,巢盔,叠扁,1,24,3,2020-09-28,1,0,夯林,24,3,4.8,4,9.1,9.66,0,
傈合,巢盔,叠扁,1,24,3,2020-09-28,2,0,夯林,26.2,4,6.8,5.5,18.5,10.79,0,
傈合,巢盔,叠扁,1,24,3,2020-09-28,3,0,夯林,24.4,4,5.5,4.6,18.3,10.08,0,
傈合,巢盔,叠扁,1,24,3,2020-09-28,4,0,夯林,27.1,4,5,4.5,21.7,10.83,0,
傈合,巢盔,叠扁,1,24,4,2020-10-05,1,0,夯林,20.5,5,1,3,9.1,10.62,0,
傈合,巢盔,叠扁,1,24,4,2020-10-05,2,0,夯林,26.2,4,2,2,18.7,10.89,0,
傈合,巢盔,叠扁,1,24,4,2020-10-05,3,0,夯林,24.5,5,2,3,8.4,10.29,0,
傈合,巢盔,叠扁,1,24,4,2020-10-05,4,0,夯林,27.1,5,2,3,14.2,11.33,0,
傈合,巢盔,叠扁,1,24,5,2020-10-12,1,0,夯林,19.5,3,5,4,8.4,11.5,0,
傈合,巢盔,叠扁,1,24,5,2020-10-12,2,0,夯林,18.2,2,6,6,7.4,11.92,0,
傈合,巢盔,叠扁,1,24,5,2020-10-12,3,0,夯林,18.4,2,6,6,8.4,11.59,0,
傈合,巢盔,叠扁,1,24,5,2020-10-12,4,0,夯林,18.7,3,6,5,9,11.51,0,
傈合,巢盔,叠扁,1,24,6,2020-10-19,1,0,夯林,22.1,3,6,5,9.5,12.7,0,
傈合,巢盔,叠扁,1,24,6,2020-10-19,2,0,夯林,19.3,3,6,5,8.2,12.66,0,
傈合,巢盔,叠扁,1,24,6,2020-10-19,3,0,夯林,19.5,3,6,5,9.5,11.62,0,
傈合,巢盔,叠扁,1,24,6,2020-10-19,4,0,夯林,20.6,3,7,5,9.1,11.25,0,
傈合,巢盔,叠扁,1,24,7,2020-10-26,1,0,夯林,23.8,4,6,6,11.4,13.95,1,0
傈合,巢盔,叠扁,1,24,7,2020-10-26,2,0,夯林,21.9,4,7,6,8.4,13.54,1,0
傈合,巢盔,叠扁,1,24,7,2020-10-26,3,0,夯林,25,4,8,6,8.8,12.87,1,
傈合,巢盔,叠扁,1,24,7,2020-10-26,4,0,夯林,23.7,4,7,6,10.2,12.12,1,0
傈合,巢盔,叠扁,1,24,8,2020-11-02,1,0,夯林,27.9,5,8,7,13.2,17.21,1,0
傈合,巢盔,叠扁,1,24,8,2020-11-02,2,0,夯林,28.4,5,9,7,11.3,14.6,1,1
傈合,巢盔,叠扁,1,24,8,2020-11-02,3,0,夯林,30.2,6,9,8,13.7,13.19,1,
傈合,巢盔,叠扁,1,24,8,2020-11-02,4,0,夯林,30.7,6,9,8,12,15.46,1,1
傈合,巢盔,叠扁,1,24,9,2020-11-09,1,0,夯林,30.1,6,9,8,15.2,18.27,1,3
傈合,巢盔,叠扁,1,24,9,2020-11-09,2,0,夯林,31.2,5,9,8,13,16.4,1,4
傈合,巢盔,叠扁,1,24,9,2020-11-09,3,0,夯林,31.2,6,9,8,14.2,14.53,1,
傈合,巢盔,叠扁,1,24,9,2020-11-09,4,0,夯林,33.7,6,9,8,12.8,16.6,1,6
傈合,巢盔,叠扁,1,24,10,2020-11-16,1,0,夯林,32.5,6,9,8,15.6,20.04,1,6
傈合,巢盔,叠扁,1,24,10,2020-11-16,2,0,夯林,35.2,5,10,8,14.3,18,1,7
傈合,巢盔,叠扁,1,24,10,2020-11-16,3,0,夯林,33.7,4,10,8,14.6,15.22,1,
傈合,巢盔,叠扁,1,24,10,2020-11-16,4,0,夯林,34.9,7,9,9,19.6,17.22,1,8
傈合,巢盔,叠扁,1,24,11,2020-11-23,1,0,夯林,35,6,10,9,18.6,20.31,1,8
傈合,巢盔,叠扁,1,24,11,2020-11-23,2,0,夯林,37.8,5,10,9,19.6,19.69,1,8
傈合,巢盔,叠扁,1,24,11,2020-11-23,3,0,夯林,34.9,4,10,9,15.5,17.14,1,1
傈合,巢盔,叠扁,1,24,11,2020-11-23,4,0,夯林,36.1,7,10,10,20.5,17.87,1,9
傈合,巢盔,叠扁,1,24,12,2020-11-30,1,0,夯林,35.5,5,10,9,19.4,19.22,1,9
傈合,巢盔,叠扁,1,24,12,2020-11-30,2,0,夯林,38.8,5,10,9,19.9,19.86,1,10
傈合,巢盔,叠扁,1,24,12,2020-11-30,3,0,夯林,35.2,5,10,10,21.3,17.45,1,1
傈合,巢盔,叠扁,1,24,12,2020-11-30,4,0,夯林,36.6,6,10,10,20.9,16.72,1,10
傈合,巢盔,叠扁,1,24,13,2020-12-07,1,0,夯林,36.1,5,10,10,21.7,18.68,1,9
傈合,巢盔,叠扁,1,24,13,2020-12-07,2,0,夯林,40.1,5,11,10,24.4,18.86,1,9
傈合,巢盔,叠扁,1,24,13,2020-12-07,3,0,夯林,35.3,5,10,10,21.3,17.89,1,3
傈合,巢盔,叠扁,1,24,13,2020-12-07,4,0,夯林,36.7,7,10,11,18,16.61,1,10
傈合,巢盔,叠扁,1,24,14,2020-12-14,1,0,夯林,36.2,5,11,10,21.7,19.11,1,8
傈合,巢盔,叠扁,1,24,14,2020-12-14,2,0,夯林,40.4,5,11,10,24.5,19.01,1,7
傈合,巢盔,叠扁,1,24,14,2020-12-14,3,0,夯林,35.5,5,10,10,21.6,17.92,1,6
傈合,巢盔,叠扁,1,24,14,2020-12-14,4,0,夯林,36.7,7,10,11,18.1,16.4,1,6
傈合,巢盔,叠扁,1,24,15,2020-12-21,1,0,夯林,36.5,5,10,10,22,19.12,1,7
傈合,巢盔,叠扁,1,24,15,2020-12-21,1,0,夯林,36.5,5,10,10,22,19.12,2,0
傈合,巢盔,叠扁,1,24,15,2020-12-21,2,0,夯林,41,5,11,10,24.5,19.02,1,6
傈合,巢盔,叠扁,1,24,15,2020-12-21,2,0,夯林,41,5,11,10,24.5,19.02,2,
傈合,巢盔,叠扁,1,24,15,2020-12-21,3,0,夯林,35.5,6,10,11,21.3,18.38,1,6
傈合,巢盔,叠扁,1,24,15,2020-12-21,3,0,夯林,35.5,6,10,11,21.3,18.38,2,
傈合,巢盔,叠扁,1,24,15,2020-12-21,4,0,夯林,36.7,7,10,11,18.1,16.43,1,5
傈合,巢盔,叠扁,1,24,15,2020-12-21,4,0,夯林,36.7,7,10,11,18.1,16.43,2,
傈合,巢盔,叠扁,1,24,16,2020-12-28,1,0,夯林,37,5,11,10,23,19.33,1,5
傈合,巢盔,叠扁,1,24,16,2020-12-28,1,0,夯林,37,5,11,10,23,19.33,2,1
傈合,巢盔,叠扁,1,24,16,2020-12-28,2,0,夯林,41,5,11,10,24.7,19.1,1,3
傈合,巢盔,叠扁,1,24,16,2020-12-28,2,0,夯林,41,5,11,10,24.7,19.1,2,0
傈合,巢盔,叠扁,1,24,16,2020-12-28,3,0,夯林,35.6,6,10,11,21.5,19.08,1,6
傈合,巢盔,叠扁,1,24,16,2020-12-28,3,0,夯林,35.6,6,10,11,21.5,19.08,2,
傈合,巢盔,叠扁,1,24,16,2020-12-28,4,0,夯林,36.7,7,10,11,18.1,16.62,1,4
傈合,巢盔,叠扁,1,24,16,2020-12-28,4,0,夯林,36.7,7,10,11,18.1,16.62,2,
傈合,巢盔,叠扁,1,24,17,2021-01-05,1,0,夯林,36.6,5,10,10,23,20.09,1,5
傈合,巢盔,叠扁,1,24,17,2021-01-05,1,0,夯林,36.6,5,10,10,23,20.09,2,1
傈合,巢盔,叠扁,1,24,17,2021-01-05,2,0,夯林,41.1,5,11,10,24.7,19.11,1,2
傈合,巢盔,叠扁,1,24,17,2021-01-05,2,0,夯林,41.1,5,11,10,24.7,19.11,2,1
傈合,巢盔,叠扁,1,24,17,2021-01-05,3,0,夯林,35.7,6,10,11,21.8,19.12,1,6
傈合,巢盔,叠扁,1,24,17,2021-01-05,3,0,夯林,35.7,6,10,11,21.8,19.12,2,
傈合,巢盔,叠扁,1,24,17,2021-01-05,4,0,夯林,36.7,7,10,12,21.3,17.54,1,3
傈合,巢盔,叠扁,1,24,17,2021-01-05,4,0,夯林,36.7,7,10,12,21.3,17.54,2,0
傈合,巢盔,叠扁,1,24,18,2021-01-11,1,0,夯林,37.1,5,11,10,23.1,20.11,1,3
傈合,巢盔,叠扁,1,24,18,2021-01-11,1,0,夯林,37.1,5,11,10,23.1,20.11,1,1
傈合,巢盔,叠扁,1,24,18,2021-01-11,2,0,夯林,41.2,5,11,10,24.7,19.66,1,1
傈合,巢盔,叠扁,1,24,18,2021-01-11,2,0,夯林,41.2,5,11,10,24.7,19.66,2,1
傈合,巢盔,叠扁,1,24,18,2021-01-11,3,0,夯林,35.7,7,10,12,19.9,19.73,1,6
傈合,巢盔,叠扁,1,24,18,2021-01-11,3,0,夯林,35.7,7,10,12,19.9,19.73,2,
傈合,巢盔,叠扁,1,24,18,2021-01-11,4,0,夯林,41,7,7,14,18.2,21.93,1,
傈合,巢盔,叠扁,1,24,18,2021-01-11,4,0,夯林,41,7,7,14,18.2,21.93,2,9
傈合,巢盔,叠扁,1,24,19,2021-01-19,1,0,夯林,37.3,5,10,10,23.1,20.53,1,
傈合,巢盔,叠扁,1,24,19,2021-01-19,1,0,夯林,37.3,5,10,10,23.1,20.53,2,
傈合,巢盔,叠扁,1,24,19,2021-01-19,2,0,夯林,41.4,5,11,10,24.8,20.04,1,
傈合,巢盔,叠扁,1,24,19,2021-01-19,2,0,夯林,41.4,5,11,10,24.8,20.04,2,4
傈合,巢盔,叠扁,1,24,19,2021-01-19,3,0,夯林,35.8,7,10,12,20,19.98,1,5
傈合,巢盔,叠扁,1,24,19,2021-01-19,3,0,夯林,35.8,7,10,12,20,19.98,2,0
傈合,巢盔,叠扁,1,24,19,2021-01-19,4,0,夯林,36.7,7,10,13,17.6,17.9,1,
傈合,巢盔,叠扁,1,24,19,2021-01-19,4,0,夯林,36.7,7,10,13,17.6,17.9,2,1
傈合,巢盔,叠扁,1,24,20,2021-01-25,1,0,夯林,37.5,4,10,10,23.1,20.56,1,
傈合,巢盔,叠扁,1,24,20,2021-01-25,1,0,夯林,37.5,4,10,10,23.1,20.56,2,11
傈合,巢盔,叠扁,1,24,20,2021-01-25,2,0,夯林,41.5,5,11,10,24.5,20.82,1,
傈合,巢盔,叠扁,1,24,20,2021-01-25,2,0,夯林,41.5,5,11,10,24.5,20.82,2,8
傈合,巢盔,叠扁,1,24,20,2021-01-25,3,0,夯林,36,6,10,12,20.2,19.98,1,4
傈合,巢盔,叠扁,1,24,20,2021-01-25,3,0,夯林,36,6,10,12,20.2,19.98,2,1
傈合,巢盔,叠扁,1,24,20,2021-01-25,4,0,夯林,36.6,8,10,14,11.7,18.93,1,
傈合,巢盔,叠扁,1,24,20,2021-01-25,4,0,夯林,36.6,8,10,14,11.7,18.93,2,4
傈合,巢盔,叠扁,1,24,21,2021-02-01,1,0,夯林,37.5,5,10,11,22.8,19.34,1,
傈合,巢盔,叠扁,1,24,21,2021-02-01,1,0,夯林,37.5,5,10,11,22.8,19.34,2,11
傈合,巢盔,叠扁,1,24,21,2021-02-01,1,0,夯林,37.5,5,10,11,22.8,19.34,3,
傈合,巢盔,叠扁,1,24,21,2021-02-01,2,0,夯林,41.6,6,11,11,26.4,21.9,1,
傈合,巢盔,叠扁,1,24,21,2021-02-01,2,0,夯林,41.6,6,11,11,26.4,21.9,2,12
傈合,巢盔,叠扁,1,24,21,2021-02-01,2,0,夯林,41.6,6,11,11,26.4,21.9,3,
傈合,巢盔,叠扁,1,24,21,2021-02-01,3,0,夯林,36.2,6,10,12,20.2,18.32,1,3
傈合,巢盔,叠扁,1,24,21,2021-02-01,3,0,夯林,36.2,6,10,12,20.2,18.32,2,4
傈合,巢盔,叠扁,1,24,21,2021-02-01,3,0,夯林,36.2,6,10,12,20.2,18.32,3,
傈合,巢盔,叠扁,1,24,21,2021-02-01,4,0,夯林,36.5,8,10,14,12.6,19.03,1,
傈合,巢盔,叠扁,1,24,21,2021-02-01,4,0,夯林,36.5,8,10,14,12.6,19.03,2,9
傈合,巢盔,叠扁,1,24,21,2021-02-01,4,0,夯林,36.5,8,10,14,12.6,19.03,3,0
傈合,巢盔,叠扁,1,24,22,2021-02-08,1,0,夯林,37.3,5,10,10,22.8,19.62,1,
傈合,巢盔,叠扁,1,24,22,2021-02-08,1,0,夯林,37.3,5,10,10,22.8,19.62,2,11
傈合,巢盔,叠扁,1,24,22,2021-02-08,1,0,夯林,37.3,5,10,10,22.8,19.62,3,
傈合,巢盔,叠扁,1,24,22,2021-02-08,1,0,夯林,37.3,5,10,10,22.8,19.62,4,
傈合,巢盔,叠扁,1,24,22,2021-02-08,2,0,夯林,41.8,7,11,12,19.4,22.29,1,
傈合,巢盔,叠扁,1,24,22,2021-02-08,2,0,夯林,41.8,7,11,12,19.4,22.29,2,10
傈合,巢盔,叠扁,1,24,22,2021-02-08,2,0,夯林,41.8,7,11,12,19.4,22.29,3,
傈合,巢盔,叠扁,1,24,22,2021-02-08,2,0,夯林,41.8,7,11,12,19.4,22.29,4,
傈合,巢盔,叠扁,1,24,22,2021-02-08,3,0,夯林,36.2,6,10,12,20.3,18.35,1,2
傈合,巢盔,叠扁,1,24,22,2021-02-08,3,0,夯林,36.2,6,10,12,20.3,18.35,2,6
傈合,巢盔,叠扁,1,24,22,2021-02-08,3,0,夯林,36.2,6,10,12,20.3,18.35,3,
傈合,巢盔,叠扁,1,24,22,2021-02-08,3,0,夯林,36.2,6,10,12,20.3,18.35,4,
傈合,巢盔,叠扁,1,24,22,2021-02-08,4,0,夯林,36.3,8,10,14,12.6,19.52,1,
傈合,巢盔,叠扁,1,24,22,2021-02-08,4,0,夯林,36.3,8,10,14,12.6,19.52,2,11
傈合,巢盔,叠扁,1,24,22,2021-02-08,4,0,夯林,36.3,8,10,14,12.6,19.52,3,0
傈合,巢盔,叠扁,1,24,22,2021-02-08,4,0,夯林,36.3,8,10,14,12.6,19.52,4,0
傈合,巢盔,叠扁,1,24,23,2021-02-15,1,0,夯林,37.1,5,10,11,22.5,19.86,1,
傈合,巢盔,叠扁,1,24,23,2021-02-15,1,0,夯林,37.1,5,10,11,22.5,19.86,2,11
傈合,巢盔,叠扁,1,24,23,2021-02-15,1,0,夯林,37.1,5,10,11,22.5,19.86,3,
傈合,巢盔,叠扁,1,24,23,2021-02-15,1,0,夯林,37.1,5,10,11,22.5,19.86,4,
傈合,巢盔,叠扁,1,24,23,2021-02-15,2,0,夯林,42,6,11,12,19.8,22.08,1,
傈合,巢盔,叠扁,1,24,23,2021-02-15,2,0,夯林,42,6,11,12,19.8,22.08,2,10
傈合,巢盔,叠扁,1,24,23,2021-02-15,2,0,夯林,42,6,11,12,19.8,22.08,3,0
傈合,巢盔,叠扁,1,24,23,2021-02-15,2,0,夯林,42,6,11,12,19.8,22.08,4,
傈合,巢盔,叠扁,1,24,23,2021-02-15,3,0,夯林,36.2,5,10,12,20.3,17.41,1,
傈合,巢盔,叠扁,1,24,23,2021-02-15,3,0,夯林,36.2,5,10,12,20.3,17.41,2,6
傈合,巢盔,叠扁,1,24,23,2021-02-15,3,0,夯林,36.2,5,10,12,20.3,17.41,3,
傈合,巢盔,叠扁,1,24,23,2021-02-15,3,0,夯林,36.2,5,10,12,20.3,17.41,4,
傈合,巢盔,叠扁,1,24,23,2021-02-15,4,0,夯林,36.3,8,10,15,13.1,18.87,1,
傈合,巢盔,叠扁,1,24,23,2021-02-15,4,0,夯林,36.3,8,10,15,13.1,18.87,2,6
傈合,巢盔,叠扁,1,24,23,2021-02-15,4,0,夯林,36.3,8,10,15,13.1,18.87,3,3
傈合,巢盔,叠扁,1,24,23,2021-02-15,4,0,夯林,36.3,8,10,15,13.1,18.87,4,1
傈合,巢盔,叠扁,1,24,24,2021-02-22,1,0,夯林,36.9,5,11,11,22.3,19.93,1,
傈合,巢盔,叠扁,1,24,24,2021-02-22,1,0,夯林,36.9,5,11,11,22.3,19.93,2,11
傈合,巢盔,叠扁,1,24,24,2021-02-22,1,0,夯林,36.9,5,11,11,22.3,19.93,3,
傈合,巢盔,叠扁,1,24,24,2021-02-22,1,0,夯林,36.9,5,11,11,22.3,19.93,4,
傈合,巢盔,叠扁,1,24,24,2021-02-22,2,0,夯林,42,6,11,12,20,22.08,1,
傈合,巢盔,叠扁,1,24,24,2021-02-22,2,0,夯林,42,6,11,12,20,22.08,2,9
傈合,巢盔,叠扁,1,24,24,2021-02-22,2,0,夯林,42,6,11,12,20,22.08,3,1
傈合,巢盔,叠扁,1,24,24,2021-02-22,2,0,夯林,42,6,11,12,20,22.08,4,
傈合,巢盔,叠扁,1,24,24,2021-02-22,3,0,夯林,36.2,5,10,12,19.8,17.85,1,
傈合,巢盔,叠扁,1,24,24,2021-02-22,3,0,夯林,36.2,5,10,12,19.8,17.85,2,6
傈合,巢盔,叠扁,1,24,24,2021-02-22,3,0,夯林,36.2,5,10,12,19.8,17.85,3,1
傈合,巢盔,叠扁,1,24,24,2021-02-22,3,0,夯林,36.2,5,10,12,19.8,17.85,4,
傈合,巢盔,叠扁,1,24,24,2021-02-22,4,0,夯林,35.2,8,12,16,15.3,19.8,1,
傈合,巢盔,叠扁,1,24,24,2021-02-22,4,0,夯林,35.2,8,12,16,15.3,19.8,2,6
傈合,巢盔,叠扁,1,24,24,2021-02-22,4,0,夯林,35.2,8,12,16,15.3,19.8,3,6
傈合,巢盔,叠扁,1,24,24,2021-02-22,4,0,夯林,35.2,8,12,16,15.3,19.8,4,4
傈合,巢盔,叠扁,1,24,25,2021-03-02,1,0,夯林,36.9,6,10.5,7.6,20.6,19.98,2,10
傈合,巢盔,叠扁,1,24,25,2021-03-02,1,0,夯林,36.9,6,10.5,7.6,20.6,19.98,3,1
傈合,巢盔,叠扁,1,24,25,2021-03-02,1,0,夯林,36.9,6,10.5,7.6,20.6,19.98,4,
傈合,巢盔,叠扁,1,24,25,2021-03-02,2,0,夯林,42,7,9.6,7.6,19.9,22.09,2,8
傈合,巢盔,叠扁,1,24,25,2021-03-02,2,0,夯林,42,7,9.6,7.6,19.9,22.09,3,2
傈合,巢盔,叠扁,1,24,25,2021-03-02,2,0,夯林,42,7,9.6,7.6,19.9,22.09,4,
傈合,巢盔,叠扁,1,24,25,2021-03-02,3,0,夯林,36.2,5,9.8,8.5,19.7,17.91,2,6
傈合,巢盔,叠扁,1,24,25,2021-03-02,3,0,夯林,36.2,5,9.8,8.5,19.7,17.91,3,3
傈合,巢盔,叠扁,1,24,25,2021-03-02,3,0,夯林,36.2,5,9.8,8.5,19.7,17.91,4,
傈合,巢盔,叠扁,1,24,25,2021-03-02,4,0,夯林,35.2,9,6.2,5.1,14.9,20.16,2,6
傈合,巢盔,叠扁,1,24,25,2021-03-02,4,0,夯林,35.2,9,6.2,5.1,14.9,20.16,3,7
傈合,巢盔,叠扁,1,24,25,2021-03-02,4,0,夯林,35.2,9,6.2,5.1,14.9,20.16,4,7
傈合,巢盔,叠扁,1,24,26,2021-03-08,1,0,夯林,36.9,7,7.2,5.8,10.3,20.03,2,9
傈合,巢盔,叠扁,1,24,26,2021-03-08,1,0,夯林,36.9,7,7.2,5.8,10.3,20.03,3,3
傈合,巢盔,叠扁,1,24,26,2021-03-08,1,0,夯林,36.9,7,7.2,5.8,10.3,20.03,4,
傈合,巢盔,叠扁,1,24,26,2021-03-08,2,0,夯林,42,7,9.6,7.6,19.9,22.11,2,7
傈合,巢盔,叠扁,1,24,26,2021-03-08,2,0,夯林,42,7,9.6,7.6,19.9,22.11,3,3
傈合,巢盔,叠扁,1,24,26,2021-03-08,2,0,夯林,42,7,9.6,7.6,19.9,22.11,4,
傈合,巢盔,叠扁,1,24,26,2021-03-08,3,0,夯林,36.2,7,9,6.3,14.2,18,2,6
傈合,巢盔,叠扁,1,24,26,2021-03-08,3,0,夯林,36.2,7,9,6.3,14.2,18,3,3
